"B1000A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1000F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1001A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1001F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1002A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1002F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1003A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1003F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1004A","LDA",110,"Damen Shipyards bv"," Gorinchem"
"B1004F","LDF",110,"Damen Shipyards bv"," Gorinchem"
"B1005A","LDA",125,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1005F","LDF",125,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1006A","LDA",125,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1006F","LDF",125,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1007A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1007F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1008A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1008F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1009A","LDA",190,"Krupp Germaniawerft (Germany (East))",
"B1009F","LDF",190,"Krupp Germaniawerft (Germany (East))",
"B1010F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1011A","LDA",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1011F","LDF",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1012A","LDA",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1012F","LDF",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1013A","LDA",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1013F","LDF",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1014A","LDA",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1014F","LDF",200,"Frisian Shipyard Welgelegen bv"," Harlingen"
"B1015A","LDA",200,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1015F","LDF",200,"De Biesbosch Dordrecht bv"," Dordrecht"
"B1016A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1016F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1017A","LDA",190,"Johan Dane bv"," Krimpen a/d Lek"
"B1017F","LDF",190,"Johan Dane bv"," Krimpen a/d Lek"
"B1018A","LDA",220,"Dutch Shipbuilding Service BV"," Ridderkerk"
"B1019A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1019F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1020A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1020F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1021A","LDA",220,"Onbekend",
"B1022A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1022F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1023A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1023F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1024F","LDF",125,"Onbekend",
"B1025F","LDF",125,"Harding Verft (Norway)",
"B1026A","LDA",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1026F","LDF",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1027A","LDA",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1027F","LDF",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1028A","LDA",260,"Johan Dane bv"," Krimpen a/d Lek"
"B1028F","LDF",260,"Johan Dane bv"," Krimpen a/d Lek"
"B1029A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1029F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1030A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1030F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1031A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1031F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1032A","LDA",200,"Shipdock Amsterdam bv"," Amsterdam"
"B1033A","LDA",200,"Shipdock Amsterdam bv"," Amsterdam"
"B1034A","LDA",220,"Bayens B.V."," Raamsdonksveer"
"B1034F","LDF",220,"Bayens B.V."," Raamsdonksveer"
"B1035A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1035F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1036A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1036F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1037A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1037F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1038A","LDA",220,"Bayens B.V."," Raamsdonksveer"
"B1038F","LDF",220,"Bayens B.V."," Raamsdonksveer"
"B1039A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1039F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1040A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1040F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1041A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1041F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1042A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1042F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1043A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1043F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1044A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1044F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1045A","LDA",220,"Bayens B.V."," Raamsdonksveer"
"B1045F","LDF",220,"Bayens B.V."," Raamsdonksveer"
"B1046A","LDA",220,"Damen",
"B1046F","LDF",220,"Damen",
"B1047A","LDA",125,"Onbekend",
"B1047F","LDF",125,"Onbekend",
"B1048A","LDA",125,"Onbekend",
"B1048F","LDF",125,"Onbekend",
"B1049A","LDA",220,"Bayens B.V."," Raamsdonksveer"
"B1049F","LDF",220,"Bayens B.V."," Raamsdonksveer"
"B1051A","LDA",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1051F","LDF",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1052A","LDA",200,"Plocka Stockznia Rzecna",
"B1052F","LDF",200,"Plocka Stockznia Rzecna",
"B1053A","LDA",220,"Jakob Cuijk B.V."," Cuijk"
"B1053F","LDF",200,"Jakob Cuijk B.V."," Cuijk"
"B1054A","LDA",200,"Hoop International Lobith B.V."," Lobith"
"B1054F","LDF",200,"Hoop International Lobith B.V."," Lobith"
"B1055F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1056F","LDF",125,"Osterby Bjuteri AB"," Osterbybruk"
"B1057F","LDF",125,"Osterby Bjuteri AB"," Osterbybruk"
"B1058A","LDA",200,"Bayens B.V."," Raamsdonksveer"
"B1058F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1059A","LDA",155,"Machinefabriek Dolderman bv"," Dordrecht"
"B1060A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1060F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1061A","LDA",190,"Scheepswerf Metz BV",
"B1061F","LDF",190,"Scheepswerf Metz BV",
"B1062A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1062F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1063A","LDA",155,"Scheepswerf Visser bv"," Den Helder"
"B1063F","LDF",155,"Scheepswerf Visser bv"," Den Helder"
"B1064A","LDA",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1064F","LDF",200,"Machinefabriek De Waal B.V."," Werkendam"
"B1065A","LDA",140,"Onbekend",
"B1066A","LDA",140,"Onbekend",
"B1067F","LDF",125,"Onbekend",
"B1068A","LDA",155,"Onbekend",
"B1068F","LDF",140,"Promac BV"," Zaltbommel"
"B1069A","LDA",155,"Promac BV"," Zaltbommel"
"B1069F","LDF",140,"Promac BV"," Zaltbommel"
"B1070F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1071A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1071F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1072A","LDA",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1072F","LDF",220,"Machinefabriek De Waal B.V."," Werkendam"
"B1073A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1073F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1074F","LDF",200,"Schiffswerft Hans Boost KG"," Trier"
"B1075A","LDA",220,"Schiffswerft Hans Boost KG"," Trier"
"B1075F","LDF",200,"Schiffswerft Hans Boost KG"," Trier"
"B1076A","LDA",200,"Schiffswerft Hans Boost KG"," Trier"
"B1076F","LDF",190,"Schiffswerft Hans Boost KG"," Trier"
"B1077A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1077F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1078A","LDA",125,"Padmos BV"," Stellendam"
"B1078F","LDF",125,"Padmos BV"," Stellendam"
"B1079A","LDA",140,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1079F","LDF",140,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1080A","LDA",200,"Navtec V.o.F."," Nieuwendijk"
"B1080F","LDF",200,"Navtec V.o.F."," Nieuwendijk"
"B1081A","LDA",200,"Navtec V.o.F."," Nieuwendijk"
"B1081F","LDF",200,"Navtec V.o.F."," Nieuwendijk"
"B1082A","LDA",190,"van der Giessen - de Noord bv"," Alblasserdam"
"B1082F","LDF",190,"van der Giessen - de Noord bv"," Alblasserdam"
"B1083F","LDF",125,"Nylands Marine Service A.S."," Faervik"
"B1084A","LDA",190,"Scheepswerf & Machinefabriek Hardinxveld",
"B1084F","LDF",190,"Scheepswerf & Machinefabriek Hardinxveld",
"B1085F","LDF",140,"Uusikaupunki Shipyard",
"B1086F","LDF",140,"Uusikaupunki Shipyard",
"B1087A","LDA",155,"P.Groenendijk"," Papendrecht"
"B1087F","LDF",155,"P.Groenendijk"," Papendrecht"
"B1088A","LDA",220,"Onbekend",
"B1088F","LDF",220,"Onbekend",
"B1089A","LDA",200,"Bayens B.V."," Raamsdonksveer"
"B1089F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1090F","LDF",155,"Uudenkaupungin Tyvene Oy"," Uusikaupunki"
"B1091F","LDF",155,"Uudenkaupungin Tyvene Oy"," Uusikaupunki"
"B1092F","LDF",220,"B.V. Scheepswerf en Machinefab. Vahali"," Gendt"
"B1093A","LDA",190,"Gebr. Kooiman bv"," Zwijndrecht"
"B1093F","LDF",190,"Gebr. Kooiman bv"," Zwijndrecht"
"B1094A","LDA",190,"Gebr. Kooiman bv"," Zwijndrecht"
"B1094F","LDF",190,"Gebr. Kooiman bv"," Zwijndrecht"
"B1095A","LDA",200,"Oranjewerf Amsterdam bv"," Amsterdam"
"B1096A","LDA",200,"Padmos BV"," Stellendam"
"B1097A","LDA",220,"Onbekend",
"B1098A","LDA",220,"Onbekend",
"B1099F","LDF",140,"Promac BV"," Zaltbommel"
"B1100A","LDA",110,"Scheepswerf Metz bv"," Urk"
"B1100F","LDF",110,"Scheepswerf Metz bv"," Urk"
"B1101A","LDA",110,"Scheepswerf Metz bv"," Urk"
"B1101F","LDF",110,"Scheepswerf Metz bv"," Urk"
"B1102A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1102F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1103A","LDA",220,"Onbekend",
"B1103F","LDF",220,"Onbekend",
"B1104A","LDA",220,"Onbekend",
"B1104F","LDF",220,"Onbekend",
"B1105A","LDA",170,"Grumsen's Maskinfabrik a/s"," Esbjerg"
"B1106A","LDA",170,"Grumsen's Maskinfabrik a/s"," Esbjerg"
"B1107A","LDA",170,"Scheepswerf Visser bv"," Den Helder"
"B1107F","LDF",170,"Scheepswerf Visser bv"," Den Helder"
"B1108A","LDA",170,"Scheepswerf Visser bv"," Den Helder"
"B1108F","LDF",170,"Scheepswerf Visser bv"," Den Helder"
"B1109F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1110A","LDA",200,"Navtec V.o.F."," Nieuwendijk"
"B1110F","LDF",200,"Navtec V.o.F."," Nieuwendijk"
"B1111A","LDA",125,"Brodo Split"," Split"
"B1112A","LDA",220,"Onbekend",
"B1113A","LDA",220,"Onbekend",
"B1114A","LDA",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1114F","LDF",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1115A","LDA",220,"Onbekend",
"B1116A","LDA",220,"Onbekend",
"B1117A","LDA",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1117F","LDF",220,"Bodewes Binnenvaart bv"," Millingen a/d Rijn"
"B1118A","LDA",140,"ABG",
"B1118F","LDF",140,"ABG",
"B1119A","LDA",190,"Bayens B.V."," Raamsdonksveer"
"B1119F","LDF",190,"Bayens B.V."," Raamsdonksveer"
"B1120A","LDA",220,"Onbekend",
"B1121A","LDA",220,"Onbekend",
"B1122A","LDA",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1122F","LDF",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1123A","LDA",140,"ABG",
"B1123F","LDF",140,"ABG",
"B1124A","LDA",200,"Bayens B.V."," Raamsdonksveer"
"B1124F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1125A","LDA",110,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1126A","LDA",110,"Teignbridge Propellers Ned. bv"," Gorinchem"
"B1127A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1127F","LDF",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1128A","LDA",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1128F","LDF",170,"Van Duyvendijk BV"," Krimpen aan den IJssel"
"B1129A","LDA",155,"Bayens B.V."," Raamsdonksveer"
"B1129F","LDF",155,"Bayens B.V."," Raamsdonksveer"
"B1130A","LDA",140,"ABG",
"B1130F","LDF",140,"ABG",
"B1131A","LDA",140,"ABG",
"B1131F","LDF",140,"ABG",
"B1132A","LDA",155,"Onbekend",
"B1132F","LDF",155,"Onbekend",
"B1133A","LDA",155,"Onbekend",
"B1133F","LDF",155,"Onbekend",
"B1134A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1134F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1135A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1135F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1136A","LDA",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1136F","LDF",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1137A","LDA",110,"Scheepswerven Bocxe"," Delft"
"B1137F","LDF",110,"Scheepswerven Bocxe"," Delft"
"B1138A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1138F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1139A","LDA",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1139F","LDF",125,"Exalto bv"," Hardinxveld-Giessendam"
"B1140A","LDA",170,"Ilya Boyadzhiev Shipyard",
"B1140F","LDF",170,"Ilya Boyadzhiev Shipyard",
"B1141A","LDA",170,"Ilya Boyadzhiev Shipyard",
"B1141F","LDF",170,"Ilya Boyadzhiev Shipyard",
"B1142A","LDA",220,"Onbekend",
"B1143A","LDA",220,"Onbekend",
"B1144A","LDA",200,"Onbekend",
"B1144F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1145A","LDA",200,"Bayens B.V."," Raamsdonksveer"
"B1145F","LDF",200,"Bayens B.V."," Raamsdonksveer"
"B1146A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1146F","LDF",155,"Den Breejen bv"," Hardinxveld-Giessendam"
"B1147A","LDA",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1147F","LDF",155,"Exalto bv"," Hardinxveld-Giessendam"
"B1148A","LDA",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1148F","LDF",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1149A","LDA",200,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1149F","LDF",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1150A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1150F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1151A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1151F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1152A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1152F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1153A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1153F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1154A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1154F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1155A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1155F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1156A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1156F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1157A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1157F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1158A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1158F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1159A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1159F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1160A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1160F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1161A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1161F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1162A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1162F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1163A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1163F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1164A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1164F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1165A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1165F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1166A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1166F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1167A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1167F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1168A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1168F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1169A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1169F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1170A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1170F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1171A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1171F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1172A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1172F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1173A","LDA",140,"Korsor Motor- og Propellerfabrik A/S",
"B1173F","LDF",140,"Korsor Motor- og Propellerfabrik A/S",
"B1174A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1174F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1175A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1175F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1176A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1176F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1177A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1177F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1178A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1178F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1179A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1179F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1180A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1180F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1181A","LDA",125,"Korsor Motor- og Propellerfabrik A/S",
"B1181F","LDF",125,"Korsor Motor- og Propellerfabrik A/S",
"B1182A","LDA",140,"Van Lent",
"B1182F","LDF",140,"Van Lent",
"B1183A","LDA",140,"Van Lent",
"B1183F","LDF",140,"Van Lent",
"B1184A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1184F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1185A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1185F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1186A","LDA",140,"Van Lent",
"B1186F","LDF",140,"Van Lent",
"B1187A","LDA",140,"Van Lent",
"B1187F","LDF",140,"Van Lent",
"B1188A","LDA",155,"IHC HOLLAND NV"," Sliedrecht"
"B1189A","LDA",110,"Onbekend",
"B1190A","LDA",110,"Onbekend",
"B1191A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1191F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1192A","LDA",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1192F","LDF",190,"Machinefabriek Dolderman bv"," Dordrecht"
"B1193A","LDA",190,"Vink Diesel B.V."," Sliedrecht"
"B1193F","LDF",190,"Vink Diesel B.V."," Sliedrecht"
"B1195A","LDA",220,"Onbekend",
"B1196A","LDA",110,"Onbekend",
"B1197A","LDA",110,"Onbekend",
"B1198A","LDA",140,"GIO EXPORT IMPORT"," Pula"
"B1198F","LDF",140,"GIO EXPORT IMPORT"," Pula"
"B1199A","LDA",140,"GIO EXPORT IMPORT"," Pula"
"B1199F","LDF",140,"GIO EXPORT IMPORT"," Pula"
"B1200A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1200F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1201A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1202A","LDA",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1202F","LDF",220,"Machinefabriek Dolderman bv"," Dordrecht"
"B1203A","LDA",220,"Machinefabriek Bolier bv"," Dordrecht"
"B1204A","LDA",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1204F","LDF",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1205A","LDA",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1205F","LDF",190,"Machinefabriek De Waal B.V."," Werkendam"
"B1206A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1206F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1207A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1207F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1208A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1208F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1209A","LDA",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1209F","LDF",110,"Exalto bv"," Hardinxveld-Giessendam"
"B1210A","LDA",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
"B1210F","LDF",220,"Metaaldraaierij Sepers bv"," Heerewaarden"
